[22:42:36] Starting headless session...
[claude-code:unrecognized_model] {"model":"deepseek-v4-flash[1m]","query_source":"generate_session_title"}
[22:42:36] [init] session=2ac25853 model=deepseek-v4-flash-max[1m] cwd=/workspace tools=28
[claude-code:unrecognized_model] {"model":"deepseek-v4-flash-max[1m]","query_source":"sdk"}
[22:42:50] [system: thinking_tokens]
[22:42:50] [system: thinking_tokens]
[22:42:50] [system: thinking_tokens]
[22:42:50] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:51] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:52] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:53] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:54] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:55] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
[22:42:56] [system: thinking_tokens]
